pedido_id,cod_cliente,product_id,quantidade,dt_pedido
PED0000631,754,PR0043,5,2026-09-08
PED0000632,906,PR0031,6,2026-08-10
PED0000633,500,PR0110,2,2026-06-08
PED0000634,265,PR0116,3,2026-08-15
PED0000635,686,PR0038,2,2026-06-16
PED0000636,700,PR0037,-1,2026-07-02
PED0000637,609,PR0028,-1,2026-07-21
PED0000638,229,PR0003,4,2026-07-07
PED0000639,154,PR0067,4,2026-08-13
PED0000640,786,PR0031,5,2026-06-17
PED0000641,181,PR0102,2,2026-09-01
PED0000642,214,PR0021,3,2026-08-02
PED0000643,949,PR0077,5,2026-07-03
PED0000644,77,PR0061,1,2026-09-09
PED0000645,730,PR0074,6,2026-07-21
PED0000646,825,PR0014,2,2026-07-14
PED0000647,99,PR0056,5,2026-06-03
PED0000648,617,PR0076,4,2026-09-13
PED0000649,922,PR0041,6,2026-08-28
PED0000650,30,PR0105,5,2026-06-19
PED0000651,999999,PR0064,4,2026-09-08
PED0000652,994,PR0044,5,2026-08-23
PED0000653,326,PR0004,3,2026-07-15
PED0000654,847,PR0021,4,2026-09-06
PED0000655,30,PR0058,6,2026-07-29
PED0000656,222,PR0049,0,2026-08-12
PED0000657,586,PR0105,3,2026-06-20
PED0000658,31,PR0095,1,2026-06-12
PED0000659,175,PR0020,4,2026-07-26
PED0000660,227,PR0071,5,2026-07-05
PED0000661,462,PR0055,1,2026-09-12
PED0000662,735,PR0013,4,2026-06-09
PED0000663,990,PR0080,3,2026-08-20
PED0000664,919,PR0065,5,2026-08-03
PED0000665,317,PR0011,2,2026-09-01
PED0000666,462,PR0057,1,2026-09-13
PED0000667,658,PR0088,1,2026-08-31
PED0000668,691,PR0040,3,2026-07-10
PED0000669,484,PR0043,3,2026-08-13
PED0000670,8,PR0014,6,2026-06-18
PED0000671,739,PR0025,3,2026-07-22
PED0000672,663,PR0118,2,2026-06-29
PED0000673,522,PR0075,5,2026-06-27
PED0000674,847,PR0022,-1,2026-07-30
PED0000675,627,PR0058,3,2026-06-14
PED0000676,48,PR_INEXISTENTE,4,2026-07-30
PED0000677,461,PR0054,2,2026-07-13
PED0000678,396,PR0018,4,2026-06-25
PED0000679,845,PR_INEXISTENTE,3,2026-07-30
PED0000680,962,PR0069,6,2026-08-18
PED0000681,161,PR0077,2,2026-08-04
PED0000682,738,PR0054,6,2026-06-10
PED0000683,746,PR0035,4,2026-07-30
PED0000684,784,PR0030,5,2026-08-05
PED0000685,434,PR0026,2,2026-08-11
PED0000686,143,PR0052,1,2026-07-15
PED0000687,956,PR0055,0,2026-06-10
PED0000688,876,PR0081,3,2026-06-14
PED0000689,807,PR0007,2,2026-07-05
PED0000690,626,PR0034,6,2026-08-06
PED0000691,545,PR0103,2,2026-08-17
PED0000692,261,PR0110,3,2026-08-10
PED0000693,617,PR0112,5,2026-07-03
PED0000694,215,PR0037,6,2026-07-17
PED0000695,658,PR0017,6,2026-06-05
PED0000696,301,PR0024,4,2026-08-23
PED0000697,846,PR0016,1,2026-07-08
PED0000698,58,PR0115,1,2026-07-24
PED0000699,986,PR0107,5,2026-07-18
PED0000700,801,PR0098,4,2026-07-01
PED0000701,366,PR0088,1,2026-06-18
PED0000702,652,PR0042,5,2026-09-09
PED0000703,593,PR0058,6,2026-06-13
PED0000704,161,PR0101,1,2026-09-08
PED0000705,173,PR0098,5,2026-06-12
PED0000706,546,PR0063,3,2026-06-11
PED0000707,588,PR0101,3,2026-09-03
PED0000708,88,PR0042,5,2026-09-08
PED0000709,8,PR0050,2,2026-09-03
PED0000710,561,PR0101,1,2026-08-21
PED0000711,362,PR0046,6,2026-07-22
PED0000712,794,PR0091,3,2026-06-12
PED0000713,537,PR0055,2,2026-08-02
PED0000714,609,PR0036,5,2026-07-25
PED0000715,817,PR0027,2,2026-08-17
PED0000716,372,PR0073,5,2026-06-04
PED0000717,122,PR0058,1,2026-06-09
PED0000718,372,PR0045,4,2026-08-01
PED0000719,126,PR_INEXISTENTE,3,2026-08-29
PED0000720,222,PR0001,6,2026-09-06
PED0000721,825,PR0012,4,2026-07-30
PED0000722,697,PR0116,6,2026-07-09
PED0000723,215,PR0080,2,2026-07-20
PED0000724,494,PR0066,3,2026-07-24
PED0000725,771,PR0002,5,2026-08-05
PED0000726,60,PR0072,1,2026-06-24
PED0000727,641,PR0053,6,2026-07-11
PED0000728,976,PR0072,5,2026-07-27
PED0000729,183,PR0005,5,2026-08-29
PED0000730,503,PR0067,2,2026-08-24
PED0000731,617,PR0070,5,2026-08-19
PED0000732,779,PR0035,6,2026-06-23
PED0000733,919,PR0007,2,2026-07-13
PED0000734,322,PR0117,4,2026-07-29
PED0000735,820,PR0086,1,2026-09-10
PED0000736,519,PR0075,3,2026-07-08
PED0000737,485,PR0093,1,2026-09-05
PED0000738,793,PR0081,-1,2026-08-18
PED0000739,175,PR_INEXISTENTE,4,2026-08-06
PED0000740,624,PR0055,0,2026-08-13
PED0000741,441,PR0107,5,2026-08-23
PED0000742,516,PR0035,6,2026-08-13
PED0000743,566,PR0117,2,2026-08-10
PED0000744,693,PR0008,2,2026-07-10
PED0000745,931,PR0040,2,2026-07-15
PED0000746,52,PR0043,6,2026-08-02
PED0000747,54,PR0075,1,2026-08-28
PED0000748,357,PR0022,1,2026-08-08
PED0000749,899,PR0028,1,2026-09-12
PED0000750,106,PR0080,5,2026-08-11
PED0000751,548,PR0035,4,2026-07-13
PED0000752,703,PR0106,6,2026-07-31
PED0000753,557,PR0105,2,2026-08-05
PED0000754,805,PR0037,3,2026-08-31
PED0000755,93,PR0068,4,2026-06-27
PED0000756,480,PR0040,1,2026-06-27
PED0000757,301,PR0042,6,2026-06-22
PED0000758,392,PR0081,5,2026-06-06
PED0000759,968,PR0036,1,2026-08-10
PED0000760,896,PR0018,6,2026-09-10
PED0000761,396,PR0032,3,2026-08-04
PED0000762,19,PR0112,3,2026-06-07
PED0000763,488,PR0032,6,2026-07-09
PED0000764,54,PR0044,4,2026-09-03
PED0000765,60,PR0076,2,2026-06-06
PED0000766,919,PR0013,5,2026-08-04
PED0000767,540,PR0033,5,2026-07-17
PED0000768,884,PR0021,2,2026-09-05
PED0000769,494,PR0111,5,2026-07-24
PED0000770,446,PR0112,4,2026-07-30
PED0000771,938,PR0091,2,2026-08-15
PED0000772,40,PR0030,3,2026-08-26
PED0000773,467,PR0074,6,2026-07-25
PED0000774,762,PR0080,2,2026-08-15
PED0000775,858,PR0105,5,2026-08-24
PED0000776,668,PR0019,5,2026-07-26
PED0000777,968,PR0089,6,2026-08-15
PED0000778,254,PR0024,2,2026-07-09
PED0000779,711,PR0069,2,2026-07-08
PED0000780,91,PR0106,6,2026-06-01
PED0000781,417,PR0008,3,2026-08-10
PED0000782,882,PR0018,4,2026-06-27
PED0000783,419,PR0098,4,2026-08-25
PED0000784,769,PR0003,4,2026-09-08
PED0000785,999999,PR0083,4,2026-08-31
PED0000786,750,PR0061,3,2026-06-29
PED0000787,686,PR0042,3,2026-08-08
PED0000788,366,PR0104,3,2026-08-18
PED0000789,652,PR0102,4,2026-07-24
PED0000790,902,PR0040,5,2026-07-24
PED0000791,809,PR0001,4,2026-07-16
PED0000792,5,PR0016,5,2026-07-03
PED0000793,265,PR0013,3,2026-07-31
PED0000794,314,PR0118,5,2026-09-13
PED0000795,931,PR0072,3,2026-06-23
PED0000796,197,PR0082,3,2026-06-05
PED0000797,626,PR0028,1,2026-06-06
PED0000798,99,PR0103,2,2026-08-01
PED0000799,586,PR0087,5,2026-06-29
PED0000800,830,PR0091,1,2026-07-19
PED0000801,795,PR0057,2,2026-09-08
PED0000802,167,PR0084,5,2026-06-09
PED0000803,369,PR0066,6,2026-06-19
PED0000804,686,PR0047,3,2026-06-23
PED0000805,100,PR0072,3,2026-07-18
PED0000806,616,PR0039,4,2026-08-12
PED0000807,975,PR0115,5,2026-06-20
PED0000808,839,PR0087,3,2026-06-12
PED0000809,901,PR0089,2,2026-06-10
PED0000810,566,PR0087,3,2026-08-24
PED0000811,502,PR0054,2,2026-06-04
PED0000812,548,PR0115,5,2026-08-05
PED0000813,322,PR0025,1,2026-07-31
PED0000814,108,PR0069,4,2026-06-11
PED0000815,530,PR0009,1,2026-07-29
PED0000816,882,PR0036,6,2026-07-01
PED0000817,511,PR0069,4,2026-07-25
PED0000818,557,PR0059,1,2026-06-15
PED0000819,393,PR0113,6,2026-08-10
PED0000820,190,PR0074,4,2026-08-23
PED0000821,440,PR0050,4,2026-06-01
PED0000822,281,PR0052,1,2026-07-26
PED0000823,536,PR0074,2,2026-08-07
PED0000824,779,PR0095,5,2026-06-01
PED0000825,407,PR0034,3,2026-08-16
PED0000826,185,PR0071,4,2026-07-28
PED0000827,503,PR0069,6,2026-07-03
PED0000828,248,PR0002,3,2026-07-21
PED0000829,484,PR0110,3,2026-08-11
PED0000830,267,PR0069,5,2026-08-07
PED0000831,746,PR0030,1,2026-08-21
PED0000832,621,PR0077,3,2026-06-04
PED0000833,570,PR0082,6,2026-08-22
PED0000834,418,PR0110,2,2026-06-04
PED0000835,609,PR0005,2,2026-08-08
PED0000836,178,PR0050,3,2026-07-07
PED0000837,708,PR0022,1,2026-06-07
PED0000838,331,PR0069,1,2026-08-12
PED0000839,641,PR0061,2,2026-07-29
PED0000840,45,PR0057,6,2026-08-09
PED0000841,476,PR0118,2,2026-07-10
PED0000842,998,PR0064,5,2026-06-30
PED0000843,831,PR0050,3,2026-08-05
PED0000844,762,PR0009,5,2026-06-23
PED0000845,183,PR0035,2,2026-08-25
PED0000846,461,PR0108,6,2026-08-11
PED0000847,233,PR0055,-1,2026-09-13
PED0000848,435,PR0110,5,2026-06-03
PED0000849,638,PR0064,5,2026-08-01
PED0000850,422,PR0066,3,2026-07-29
PED0000851,17,PR0052,5,2026-08-30
PED0000852,165,PR0067,-1,2026-07-15
PED0000853,948,PR0009,3,2026-09-07
PED0000854,990,PR0007,3,2026-06-26
PED0000855,577,PR0058,6,2026-08-29
PED0000856,227,PR0072,6,2026-07-25
PED0000857,545,PR0067,5,2026-09-08
PED0000858,522,PR0052,6,2026-06-23
PED0000859,506,PR0036,6,2026-06-28
PED0000860,999999,PR0086,5,2026-07-30
PED0000861,446,PR0073,4,2026-07-28
PED0000862,844,PR0006,2,2026-06-16
PED0000863,999999,PR0055,5,2026-08-08
PED0000864,213,PR0086,2,2026-07-13
PED0000865,126,PR0095,2,2026-06-16
PED0000866,706,PR0035,6,2026-07-24
PED0000867,698,PR_INEXISTENTE,1,2026-08-13
PED0000868,831,PR0079,1,2026-06-04
PED0000869,195,PR0053,4,2026-09-05
PED0000870,572,PR0076,4,2026-08-04
PED0000871,317,PR0105,1,2026-06-28
PED0000872,922,PR0028,3,2026-08-18
PED0000873,999999,PR0019,2,2026-08-28
PED0000874,64,PR0053,2,2026-09-09
PED0000875,672,PR0011,2,2026-08-22
PED0000876,854,PR0101,5,2026-06-22
PED0000877,177,PR0117,3,2026-06-18
PED0000878,109,PR0073,6,2026-06-22
PED0000879,849,PR0118,1,2026-08-31
PED0000880,175,PR0009,5,2026-07-03
PED0000881,545,PR0076,6,2026-07-05
PED0000882,383,PR0054,3,2026-09-02
PED0000883,422,PR0034,5,2026-06-22
PED0000884,480,PR0038,3,2026-07-13
PED0000885,585,PR0066,4,2026-07-02
PED0000886,618,PR0077,6,2026-07-02
PED0000887,694,PR0020,4,2026-08-02
PED0000888,804,PR0074,4,2026-08-17
PED0000889,679,PR0112,6,2026-06-28
PED0000890,382,PR0002,3,2026-06-04
PED0000891,54,PR0106,2,2026-08-07
PED0000892,767,PR0073,5,2026-07-28
PED0000893,577,PR0042,5,2026-08-09
PED0000894,467,PR_INEXISTENTE,2,2026-07-18
PED0000895,446,PR0075,5,2026-08-21
PED0000896,19,PR0093,-1,2026-08-05
PED0000897,952,PR0010,2,2026-08-19
PED0000898,494,PR0008,6,2026-08-16
PED0000899,91,PR0078,4,2026-07-23
PED0000900,641,PR0037,4,2026-07-05
PED0000901,979,PR0029,4,2026-08-01
PED0000902,588,PR0051,1,2026-08-06
PED0000903,121,PR0088,6,2026-07-31
PED0000904,317,PR0022,2,2026-07-26
PED0000905,296,PR0117,5,2026-07-07
PED0000906,904,PR0051,6,2026-06-15
PED0000907,731,PR0019,2,2026-07-15
PED0000908,784,PR0009,4,2026-09-01
PED0000909,770,PR0103,1,2026-08-15
PED0000910,620,PR0014,4,2026-08-19
PED0000911,809,PR0051,3,2026-08-17
PED0000912,479,PR0081,1,2026-09-05
PED0000913,419,PR0062,5,2026-06-24
PED0000914,898,PR0032,6,2026-08-15
PED0000915,762,PR0013,1,2026-06-08
PED0000916,708,PR0086,6,2026-06-26
PED0000917,421,PR0059,6,2026-06-04
PED0000918,253,PR0006,4,2026-07-16
PED0000919,530,PR0022,6,2026-06-15
PED0000920,43,PR0068,2,2026-07-11
PED0000921,860,PR0021,5,2026-06-15
PED0000922,860,PR0047,5,2026-06-04
PED0000923,632,PR0015,4,2026-07-21
PED0000924,994,PR0096,6,2026-07-14
PED0000925,984,PR0076,6,2026-07-14
PED0000926,620,PR0095,5,2026-07-07
PED0000927,357,PR0007,4,2026-07-13
PED0000928,415,PR0046,6,2026-06-01
PED0000929,712,PR0033,4,2026-07-21
PED0000930,45,PR0075,4,2026-08-28
PED0000931,703,PR0099,2,2026-06-15
PED0000932,738,PR0028,2,2026-06-16
PED0000933,121,PR0093,6,2026-08-21
PED0000934,177,PR0070,3,2026-07-23
PED0000935,892,PR0099,4,2026-06-28
PED0000936,233,PR0010,5,2026-08-22
PED0000937,436,PR0119,2,2026-07-05
PED0000938,898,PR0053,2,2026-08-03
PED0000939,686,PR0034,1,2026-07-29
PED0000940,920,PR0022,2,2026-06-18
PED0000941,514,PR0119,4,2026-08-19
PED0000942,465,PR0107,5,2026-08-04
PED0000943,687,PR0016,2,2026-06-22
PED0000944,740,PR0054,3,2026-08-19
PED0000945,613,PR0089,2,2026-08-05
PED0000946,40,PR0071,5,2026-08-29
PED0000947,449,PR0023,4,2026-08-26
PED0000948,296,PR0044,1,2026-07-04
PED0000949,746,PR0045,4,2026-09-07
PED0000950,902,PR0035,3,2026-06-04
PED0000951,609,PR0116,6,2026-07-06
PED0000952,42,PR0025,2,2026-08-03
PED0000953,388,PR0085,6,2026-07-27
PED0000954,902,PR0110,5,2026-06-24
PED0000955,461,PR0096,1,2026-06-21
PED0000956,849,PR0096,5,2026-08-21
PED0000957,434,PR0020,5,2026-08-31
PED0000958,815,PR0016,3,2026-08-11
PED0000959,846,PR0094,1,2026-07-26
PED0000960,306,PR0090,3,2026-08-21
PED0000961,227,PR0090,4,2026-06-26
PED0000962,792,PR0051,1,2026-09-10
PED0000963,906,PR0063,3,2026-06-14
PED0000964,77,PR0002,5,2026-08-01
PED0000965,43,PR0035,4,2026-07-06
PED0000966,412,PR0064,6,2026-09-03
PED0000967,236,PR0016,2,2026-06-26
PED0000968,19,PR0016,5,2026-08-07
PED0000969,362,PR0006,3,2026-06-17
PED0000970,830,PR0026,2,2026-06-20
PED0000971,846,PR0120,6,2026-07-14
PED0000972,274,PR0084,4,2026-08-23
PED0000973,986,PR0114,4,2026-06-30
PED0000974,181,PR0031,2,2026-08-12
PED0000975,996,PR0072,6,2026-07-30
PED0000976,901,PR0108,1,2026-09-11
PED0000977,884,PR0043,0,2026-07-02
PED0000978,324,PR0079,2,2026-06-26
PED0000979,253,PR0084,4,2026-09-03
PED0000980,938,PR0100,1,2026-07-05
PED0000981,414,PR0117,5,2026-06-23
PED0000982,345,PR0074,2,2026-08-26
PED0000983,626,PR0070,5,2026-08-25
PED0000984,941,PR0105,5,2026-06-07
PED0000985,412,PR0083,6,2026-08-29
PED0000986,901,PR0044,2,2026-08-06
PED0000987,540,PR0076,1,2026-06-30
PED0000988,562,PR0066,5,2026-07-27
PED0000989,922,PR0028,3,2026-06-26
PED0000990,69,PR0062,6,2026-06-18
PED0000991,668,PR0075,0,2026-06-14
PED0000992,322,PR0109,4,2026-06-18
PED0000993,31,PR0070,1,2026-08-01
PED0000994,751,PR0020,3,2026-08-25
PED0000995,295,PR0119,1,2026-07-22
PED0000996,334,PR0070,5,2026-06-02
PED0000997,754,PR0035,4,2026-07-16
PED0000998,37,PR0091,1,2026-08-18
PED0000999,712,PR0047,3,2026-08-27
PED0001000,254,PR0045,3,2026-08-16
PED0001001,457,PR0101,5,2026-07-09
PED0001002,627,PR0105,3,2026-08-08
PED0001003,70,PR0063,3,2026-06-08
PED0001004,127,PR0045,5,2026-07-13
PED0001005,494,PR0104,4,2026-07-27
PED0001006,763,PR0021,5,2026-06-03
PED0001007,172,PR0090,6,2026-06-02
PED0001008,262,PR0071,6,2026-08-24
PED0001009,422,PR0103,6,2026-06-24
PED0001010,178,PR0051,5,2026-06-14
PED0001011,417,PR0100,4,2026-08-02
PED0001012,754,PR0002,4,2026-06-30
PED0001013,846,PR0091,2,2026-09-11
PED0001014,407,PR0009,5,2026-09-08
PED0001015,307,PR0078,5,2026-08-26
PED0001016,215,PR0024,6,2026-07-02
PED0001017,422,PR0116,5,2026-08-31
PED0001018,173,PR0093,3,2026-06-27
PED0001019,617,PR0013,2,2026-06-26
PED0001020,91,PR0108,6,2026-09-11
PED0001021,331,PR0031,5,2026-08-10
PED0001022,33,PR0066,6,2026-06-10
PED0001023,854,PR0011,4,2026-09-02
PED0001024,463,PR0013,4,2026-06-17
PED0001025,546,PR0029,1,2026-08-11
PED0001026,415,PR0065,1,2026-07-17
PED0001027,128,PR_INEXISTENTE,5,2026-06-02
PED0001028,679,PR0103,0,2026-08-22
PED0001029,555,PR0020,1,2026-08-12
PED0001030,357,PR0090,5,2026-09-01
PED0001031,931,PR0001,4,2026-08-04
PED0001032,686,PR0035,1,2026-08-19
PED0001033,831,PR0022,3,2026-09-04
PED0001034,48,PR0015,3,2026-09-11
PED0001035,989,PR0071,1,2026-07-29
PED0001036,815,PR0109,4,2026-06-02
PED0001037,45,PR0081,3,2026-07-07
PED0001038,213,PR0103,6,2026-08-05
PED0001039,190,PR0071,1,2026-06-12
PED0001040,849,PR0007,6,2026-06-13
PED0001041,540,PR0042,1,2026-07-12
PED0001042,956,PR0099,5,2026-09-04
PED0001043,849,PR0006,5,2026-07-04
PED0001044,863,PR0012,3,2026-09-07
PED0001045,108,PR0101,2,2026-08-24
PED0001046,195,PR0008,0,2026-07-02
PED0001047,854,PR0116,3,2026-06-25
PED0001048,585,PR0092,5,2026-08-26
PED0001049,980,PR0080,5,2026-08-19
PED0001050,33,PR0065,2,2026-08-06
PED0001051,909,PR0011,1,2026-09-11
PED0001052,128,PR0050,4,2026-06-11
PED0001053,61,PR0097,4,2026-07-11
PED0001054,6,PR0109,6,2026-08-03
PED0001055,392,PR0054,5,2026-06-08
PED0001056,82,PR0101,4,2026-09-11
PED0001057,672,PR0094,4,2026-07-31
PED0001058,908,PR0007,4,2026-07-03
PED0001059,694,PR0075,3,2026-06-26
PED0001060,998,PR0074,5,2026-06-01
PED0001061,892,PR0066,2,2026-08-02
PED0001062,960,PR0093,5,2026-09-11
PED0001063,197,PR0107,6,2026-06-04
PED0001064,362,PR0067,3,2026-07-14
PED0001065,449,PR0039,3,2026-08-09
PED0001066,781,PR0118,3,2026-07-16
PED0001067,40,PR0116,0,2026-08-08
PED0001068,461,PR0083,2,2026-08-14
PED0001069,488,PR0077,0,2026-09-10
PED0001070,571,PR0013,4,2026-08-03
PED0001071,516,PR0049,5,2026-08-14
PED0001072,520,PR0024,2,2026-07-02
PED0001073,570,PR0062,1,2026-06-16
PED0001074,401,PR0100,4,2026-06-11
PED0001075,970,PR0027,4,2026-06-12
PED0001076,712,PR0120,5,2026-08-26
PED0001077,635,PR0016,1,2026-06-05
PED0001078,213,PR0012,1,2026-07-21
PED0001079,970,PR0117,3,2026-08-04
PED0001080,278,PR0013,4,2026-08-10
PED0001081,388,PR_INEXISTENTE,1,2026-06-07
PED0001082,786,PR0092,2,2026-08-30
PED0001083,629,PR0040,3,2026-07-16
PED0001084,265,PR0008,2,2026-06-02
PED0001085,464,PR0038,5,2026-06-14
PED0001086,904,PR0009,1,2026-08-30
PED0001087,597,PR0081,6,2026-09-08
PED0001088,154,PR0107,2,2026-08-18
PED0001089,860,PR0120,3,2026-07-06
PED0001090,712,PR0097,6,2026-09-08
PED0001091,765,PR0093,4,2026-06-29
PED0001092,175,PR0106,6,2026-06-25
PED0001093,855,PR0093,1,2026-08-20
PED0001094,326,PR0079,5,2026-07-04
PED0001095,74,PR0120,1,2026-07-25
PED0001096,627,PR0039,4,2026-08-09
PED0001097,831,PR0050,2,2026-06-18
PED0001098,999999,PR0109,5,2026-09-06
PED0001099,436,PR0038,1,2026-06-18
PED0001100,233,PR0036,6,2026-09-13
PED0001101,982,PR0019,3,2026-06-30
PED0001102,847,PR0034,4,2026-07-14
PED0001103,841,PR0072,4,2026-06-27
PED0001104,855,PR0107,1,2026-07-27
PED0001105,902,PR0017,-1,2026-06-01
PED0001106,191,PR_INEXISTENTE,5,2026-06-18
PED0001107,672,PR0092,6,2026-07-25
PED0001108,586,PR0108,6,2026-08-12
PED0001109,999999,PR0091,4,2026-09-10
PED0001110,909,PR0019,2,2026-08-27
PED0001111,463,PR0059,3,2026-09-05
PED0001112,687,PR0115,3,2026-08-23
PED0001113,846,PR0110,3,2026-08-21
PED0001114,794,PR0074,3,2026-07-07
PED0001115,883,PR0116,6,2026-09-04
PED0001116,172,PR0081,3,2026-09-10
PED0001117,480,PR0008,1,2026-07-24
PED0001118,632,PR0110,5,2026-06-13
PED0001119,271,PR0021,4,2026-06-05
PED0001120,126,PR0046,3,2026-07-22
PED0001121,143,PR0029,4,2026-08-06
PED0001122,980,PR0087,6,2026-07-29
PED0001123,805,PR0004,6,2026-09-03
PED0001124,191,PR0077,5,2026-07-27
PED0001125,746,PR0104,4,2026-08-09
PED0001126,921,PR0095,1,2026-08-19
PED0001127,836,PR0037,4,2026-09-02
PED0001128,980,PR0108,5,2026-08-04
PED0001129,191,PR0044,6,2026-07-29
PED0001130,545,PR0082,5,2026-06-09
PED0001131,792,PR0061,6,2026-08-07
PED0001132,480,PR0009,4,2026-06-19
PED0001133,920,PR0001,1,2026-07-09
PED0001134,8,PR0022,3,2026-07-26
PED0001135,200,PR0113,2,2026-06-09
PED0001136,265,PR0115,6,2026-08-12
PED0001137,906,PR0050,5,2026-06-30
PED0001138,388,PR0117,3,2026-07-24
PED0001139,817,PR0006,3,2026-07-07
PED0001140,60,PR0117,1,2026-07-08
PED0001141,686,PR0028,1,2026-07-12
PED0001142,650,PR0005,2,2026-06-06
PED0001143,509,PR0091,-1,2026-06-21
PED0001144,863,PR0046,2,2026-08-22
PED0001145,248,PR0036,6,2026-06-13
PED0001146,54,PR0092,5,2026-07-23
PED0001147,451,PR0040,4,2026-06-15
PED0001148,441,PR0091,2,2026-07-27
PED0001149,921,PR0024,6,2026-08-07
PED0001150,140,PR0011,4,2026-07-20
PED0001151,8,PR0039,-1,2026-08-21
PED0001152,509,PR0074,3,2026-06-28
PED0001153,711,PR0027,4,2026-07-29
PED0001154,798,PR0018,6,2026-06-30
PED0001155,350,PR0090,5,2026-07-24
PED0001156,419,PR0060,3,2026-06-07
PED0001157,750,PR0052,5,2026-06-29
PED0001158,620,PR0029,6,2026-08-14
PED0001159,31,PR0003,2,2026-08-21
PED0001160,948,PR0007,6,2026-06-29
PED0001161,921,PR0082,4,2026-06-28
PED0001162,122,PR0010,2,2026-07-02
PED0001163,895,PR0030,6,2026-06-30
PED0001164,693,PR0110,5,2026-09-13
PED0001165,532,PR0042,3,2026-08-08
PED0001166,841,PR0090,2,2026-07-11
PED0001167,970,PR0042,6,2026-07-19
PED0001168,345,PR0112,5,2026-07-24
PED0001169,975,PR0099,1,2026-07-29
PED0001170,566,PR0057,4,2026-07-11
PED0001171,294,PR0083,1,2026-09-11
PED0001172,530,PR0050,2,2026-07-01
PED0001173,447,PR0114,4,2026-07-15
PED0001174,412,PR0044,0,2026-06-01
PED0001175,932,PR0101,4,2026-07-22
PED0001176,850,PR0074,3,2026-08-29
PED0001177,143,PR0078,4,2026-09-13
PED0001178,479,PR0043,5,2026-07-20
PED0001179,161,PR0100,1,2026-06-15
PED0001180,45,PR0090,5,2026-08-15
PED0001181,260,PR0098,2,2026-08-07
PED0001182,956,PR0097,1,2026-09-09
PED0001183,294,PR0019,3,2026-07-24
PED0001184,985,PR0106,2,2026-06-01
PED0001185,271,PR0102,2,2026-09-03
PED0001186,815,PR0030,3,2026-08-10
PED0001187,270,PR0118,6,2026-08-24
PED0001188,99,PR0064,4,2026-06-13
PED0001189,31,PR0039,5,2026-07-19
PED0001190,177,PR0027,1,2026-07-19
PED0001191,691,PR0044,1,2026-06-29
PED0001192,902,PR0005,3,2026-08-28
PED0001193,996,PR0083,5,2026-06-20
PED0001194,398,PR0085,6,2026-06-08
PED0001195,563,PR0081,1,2026-06-25
PED0001196,836,PR0066,3,2026-09-12
PED0001197,740,PR0044,3,2026-06-12
PED0001198,58,PR0087,5,2026-07-31
PED0001199,301,PR_INEXISTENTE,2,2026-06-20
PED0001200,540,PR0011,3,2026-07-12
PED0001201,805,PR0046,6,2026-07-28
PED0001202,41,PR0120,3,2026-06-03
PED0001203,350,PR0104,5,2026-06-26
PED0001204,566,PR0120,4,2026-08-01
PED0001205,949,PR0022,4,2026-06-02
PED0001206,244,PR0056,2,2026-07-22
PED0001207,377,PR0016,6,2026-08-03
PED0001208,532,PR0104,2,2026-06-23
PED0001209,314,PR0063,6,2026-06-18
PED0001210,831,PR0030,6,2026-07-22
PED0001211,519,PR0011,4,2026-08-15
PED0001212,229,PR0089,6,2026-06-02
PED0001213,922,PR0098,5,2026-07-06
PED0001214,689,PR0106,5,2026-09-13
PED0001215,405,PR0117,-1,2026-07-06
PED0001216,970,PR0098,1,2026-07-05
PED0001217,395,PR0095,1,2026-08-17
PED0001218,994,PR0098,1,2026-07-21
PED0001219,191,PR0120,6,2026-07-12
PED0001220,876,PR0056,2,2026-08-22
PED0001221,999999,PR0092,1,2026-06-04
PED0001222,989,PR0099,6,2026-08-14
PED0001223,999999,PR0014,2,2026-07-10
PED0001224,746,PR0083,5,2026-09-02
PED0001225,672,PR0041,6,2026-08-16
PED0001226,970,PR0016,4,2026-09-07
PED0001227,317,PR0021,6,2026-06-14
PED0001228,519,PR0014,6,2026-06-20
PED0001229,921,PR0108,1,2026-09-03
PED0001230,920,PR0093,1,2026-07-11
PED0001231,214,PR0013,3,2026-08-25
PED0001232,854,PR0076,4,2026-08-12
PED0001233,586,PR0080,5,2026-07-23
PED0001234,763,PR0063,2,2026-06-05
PED0001235,562,PR0073,2,2026-06-08
PED0001236,372,PR0109,2,2026-08-15
PED0001237,36,PR0063,2,2026-06-11
PED0001238,968,PR0080,6,2026-06-01
PED0001239,769,PR0069,3,2026-06-24
PED0001240,434,PR0048,6,2026-09-04
PED0001241,172,PR0107,1,2026-08-05
PED0001242,860,PR0050,1,2026-08-15
PED0001243,983,PR0096,5,2026-08-08
PED0001244,511,PR0073,2,2026-07-30
PED0001245,109,PR0083,1,2026-06-27
PED0001246,555,PR0092,4,2026-07-16
PED0001247,405,PR0089,1,2026-07-28
PED0001248,636,PR0068,1,2026-09-12
PED0001249,415,PR0074,3,2026-09-03
PED0001250,730,PR0062,4,2026-08-17
PED0001251,383,PR0041,4,2026-08-25
PED0001252,593,PR0088,4,2026-08-24
PED0001253,40,PR0106,1,2026-08-10
PED0001254,630,PR0085,2,2026-08-26
PED0001255,668,PR0093,3,2026-06-08
PED0001256,663,PR0100,2,2026-06-03
PED0001257,467,PR0045,0,2026-07-17
PED0001258,545,PR0008,2,2026-06-06
PED0001259,71,PR0041,4,2026-07-06
PED0001260,976,PR0091,6,2026-06-21
